gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1821904289	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:144647:1:1:219518	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Chiayang - Tsuiluan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862					1900.0	100.0			1999-05-07T00:00:00	7	5	1999	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	219518	L923	Hung-Wen Lin	1999-05-07T00:00:00	CC_BY_NC_4_0	TAIF	Hung-Wen Lin			2021-03-30T13:12:39.762Z		COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821898152	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:138413:1:1:7348	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	新竹五指山	Taiwan (台灣省)	PRESENT		898ba450-1627-11df-bd84-b8a03c50a862									1905-12-01T00:00:00	1	12	1905	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7348	1294		1905-12-01T00:00:00	CC_BY_NC_4_0	TAIF	Takiya Kawakami	SYNTYPE		2021-03-30T13:12:36.296Z		COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821869839	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:106149:1:1:173260	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	蓮華池	Taiwan (台灣省)	PRESENT		898ba450-1627-11df-bd84-b8a03c50a862									1944-04-12T00:00:00	12	4	1944	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	173260	s. n.			CC_BY_NC_4_0	TAIF	川原 葉山			2021-03-30T13:12:37.361Z		COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821853078	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:87279:1:1:154270	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	茫蕩山		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862					300.0	0.0			2000-10-06T00:00:00	6	10	2000	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	154270	10162	何國生		CC_BY_NC_4_0	TAIF	(unknown)			2021-03-30T13:12:39.485Z		COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821842129	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:74656:1:1:141567	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Lishan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.266667	121.233333			1000.0	0.0			1995-09-11T00:00:00	11	9	1995	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	141567	7396	Fu-Shan Chou		CC_BY_NC_4_0	TAIF	Tien-Tsai Chen			2021-03-30T13:12:40.661Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821839376	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:71964:1:1:138849	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Lishan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.266667	121.233333			1000.0	0.0			1995-09-11T00:00:00	11	9	1995	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	138849	7396	Fu-Shan Chou		CC_BY_NC_4_0	TAIF	Tien-Tsai Chen			2021-03-30T13:12:37.039Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821815499	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:45560:1:1:112262	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Pahsienshan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.166667	121.0			950.0	50.0			1999-07-20T00:00:00	20	7	1999	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	112262	11016	Ming-wei Kuo		CC_BY_NC_4_0	TAIF	Jenn-Che Wang			2021-03-30T13:12:36.855Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821810313	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:39711:1:1:100863	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Hopinghsiang		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.25	121.2			800.0	0.0			1997-11-27T00:00:00	27	11	1997	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	100863	7605			CC_BY_NC_4_0	TAIF	B. Bartholomew			2021-03-30T13:12:39.251Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821791403	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18627:1:1:7354	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Tashuiku		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.7325	120.776111							1911-03-23T00:00:00	23	3	1911	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7354	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:38.962Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790904	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18629:1:1:7356	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Shueishetashan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.839444	120.966667							1917-12-01T00:00:00	1	12	1917	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7356	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:36.242Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790892	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18630:1:1:7357	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Alishan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.5275	120.769167							1906-10-01T00:00:00	1	10	1906	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7357	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:38.931Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790884	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18631:1:1:7358	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Fenchihu		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.5	120.683333							1914-04-25T00:00:00	25	4	1914	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7358	s. n.			CC_BY_NC_4_0	TAIF	B. Hayata			2021-03-30T13:12:36.214Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790858	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18632:1:1:7359	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Hengchun		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	22.0	120.733333							1909-09-01T00:00:00	1	9	1909	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7359	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:36.221Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790684	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18628:1:1:7355	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Shueishetashan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.839444	120.966667							1914-01-01T00:00:00	1	1	1914	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7355	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:38.967Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821790679	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:18624:1:1:7351	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana Hayata		TW	Luantashan		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.729444	120.964167							1911-01-01T00:00:00	1	1	1911	5332928	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	7351	s. n.			CC_BY_NC_4_0	TAIF	(n/a)			2021-03-30T13:12:36.241Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821785150	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:12748:1:1:195994	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Fenchihu		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	23.5	120.683333			1200.0	0.0			2003-12-31T00:00:00	31	12	2003	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	195994	6878	Huan-Ching Lin	2011-08-17T00:00:00	CC_BY_NC_4_0	TAIF	Shih-Wen Chung			2021-03-30T13:12:36.725Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821784039	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:10751:2:1:192999	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Lileng Logging Trail		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.15	120.95			750.0	250.0			2003-10-17T00:00:00	17	10	2003	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	192999	4200	Yu-Pin Cheng	2003-10-17T00:00:00	CC_BY_NC_4_0	TAIF	Yu-Pin Cheng			2021-03-30T13:12:39.198Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821783757	eb7681c5-5c9c-4e28-954f-f328991c7004	TAIF:PLANT:10751:1:1:192998	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franchet		TW	Lileng Logging Trail		PRESENT		898ba450-1627-11df-bd84-b8a03c50a862	24.15	120.95			750.0	250.0			2003-10-17T00:00:00	17	10	2003	5332927	5332927	PRESERVED_SPECIMEN	TAIF	PLANT	192998	4200	Yu-Pin Cheng	2003-10-17T00:00:00	CC_BY_NC_4_0	TAIF	Yu-Pin Cheng			2021-03-30T13:12:40.259Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1584383278	0afba960-be3b-4202-a7de-736ae05aec9e	https://wu.jacq.org/WU0031021	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franch.		CN	Prov. Hunan: Prope urbem Tschangscha in silva sclerophylla montis Yolu-schan. 200 m.		PRESENT		58520c30-bafb-11d9-8e53-b8a03c50a862					200.0				1919-12-10T00:00:00	10	12	1919	5332927	5332927	PRESERVED_SPECIMEN	WU	Herbarium WU	0031021		Handel-Mazzetti		CC_BY_4_0		Handel-Mazzetti,H.R.E. von			2021-05-23T20:27:55.389Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1584380218	0afba960-be3b-4202-a7de-736ae05aec9e	https://wu.jacq.org/WU0031022	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii Franch.		CN	Prov. Kwangtung: In silva ad austro-occid. jugi Tsatmukngao prope oppidum Lienping ad bor.-or. urbis Kanton sita. 500-1000 m.		PRESENT		58520c30-bafb-11d9-8e53-b8a03c50a862					750.0	250.0			1920-07-22T00:00:00	22	7	1920	5332927	5332927	PRESERVED_SPECIMEN	WU	Herbarium WU	0031022		Handel-Mazzetti		CC_BY_4_0		Mell,R.E.			2021-05-23T20:27:55.378Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1426142803	f934f8e2-32ca-46a7-b2f8-b032a4740454	urn:catalog:CAS:BOT-BC:32669	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii  Franchet	Franchet	CN	Su-tchuen oriental. District de Tchen-keou-tin.	Sichuan	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862													5332927	5332927	PRESERVED_SPECIMEN	CASC	CASBOT-BC	32669	s.n.			CC0_1_0		Farges, Rev. Père Paul Guillaume	ISOTYPE		2021-05-19T00:03:52.083Z	StillImage	INSTITUTION_MATCH_FUZZY
1322879091	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3fb270da2-2026-4dc2-a50e-92c6e8cd2fff	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii	Franch.	CN	Tschuen-Keou-Tin, Su-Tchuen Oriental.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													5332927	5332927	PRESERVED_SPECIMEN	US	Botany	2501943	s.n.			CC0_1_0		P. G. Farges			2021-04-28T10:24:21.248Z	StillImage	TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1319325153	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35dec4d60-02bc-4dae-8cf2-e03f7b7f77b7	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis taiwaniana Hayata	Castanopsis taiwaniana		TW	Formosa Mts.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													5332928	5332927	PRESERVED_SPECIMEN	US	Botany	USw4177	44920			CC0_1_0		R. K. Beattie			2021-04-28T10:23:26.868Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1317393961	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30876d98a-1d22-4d14-a292-890e43ba52f7	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii	Franch.	CN			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													5332927	5332927	PRESERVED_SPECIMEN	US	Botany	USw12639	11			CC0_1_0		Collector unknown			2021-04-28T10:23:16.522Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1304128575	246ad1f8-e75c-419d-b97e-16dde697ae30	3224546	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	Lokchong,Kwangtung	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1929-01-01T00:00:00			1929	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fdd0b-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		C.L.Yao			2021-03-30T10:02:01.116Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128553	246ad1f8-e75c-419d-b97e-16dde697ae30	3224544	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1937-01-01T00:00:00			1937	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fdde9-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		F.A.McClure			2021-03-30T10:01:59.594Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128543	246ad1f8-e75c-419d-b97e-16dde697ae30	3224560	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	罗浮山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fd6ec-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:02:01.423Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128540	246ad1f8-e75c-419d-b97e-16dde697ae30	3224583	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	镇海	浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1932-01-01T00:00:00			1932	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fccc3-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Y.Y.Ho			2021-03-30T10:02:01.157Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128535	246ad1f8-e75c-419d-b97e-16dde697ae30	3224550	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	in village and Siu haang	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1924-01-01T00:00:00			1924	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fdb4b-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Lingnan			2021-03-30T10:01:59.594Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128532	246ad1f8-e75c-419d-b97e-16dde697ae30	3224559	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	罗浮山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fd75a-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:01:59.726Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128527	246ad1f8-e75c-419d-b97e-16dde697ae30	3224582	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1936-01-01T00:00:00			1936	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fcd32-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		H.Migo			2021-03-30T10:02:01.491Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128526	246ad1f8-e75c-419d-b97e-16dde697ae30	3224558	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	乌山东山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fd7c6-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:02:01.408Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128516	246ad1f8-e75c-419d-b97e-16dde697ae30	3224523	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	台礁山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fe756-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:01:59.648Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128512	246ad1f8-e75c-419d-b97e-16dde697ae30	3224237	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		广西	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	22.653799	108.310905							1928-01-01T00:00:00			1928	5332927	5332927	PRESERVED_SPECIMEN	NAS		f170683b-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		R.C.Ching			2021-03-30T10:01:59.814Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128510	246ad1f8-e75c-419d-b97e-16dde697ae30	3224551	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	烟竹山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fdade-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		高锡朋			2021-03-30T10:01:59.709Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128508	246ad1f8-e75c-419d-b97e-16dde697ae30	3224581	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1936-01-01T00:00:00			1936	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fcda0-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		H.Migo			2021-03-30T10:02:01.408Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128507	246ad1f8-e75c-419d-b97e-16dde697ae30	3224555	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	镇武庙	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fd911-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		高锡朋			2021-03-30T10:02:01.423Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1304128487	246ad1f8-e75c-419d-b97e-16dde697ae30	3224543	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	Wat Shui Shan,Kwangtung	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1928-01-01T00:00:00			1928	5332927	5332927	PRESERVED_SPECIMEN	NAS		f16fde57-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		W.Y.Chun			2021-03-30T10:01:59.564Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
